Seq_1	Seq_2	Ka	Ks	Ka_Ks	EffectiveLen	AverageS-sites	AverageN-sites	cN	cS	pN	pS	Note
Pno05G003743.t1	Pno09G001248.t1	0.14220409651567234	1.4022848431734993	0.10140885227986307	1257.0	285.5833333333336	971.4166666666665	125.83333333333334	181.16666666666666	0.12953590117525954	0.6343740881237228	
Pno05G003752.t1	Pno09G001249.t1	0.6325493774796194	NaN	NaN	915.0	194.4166666666669	720.583333333333	307.91666666666674	158.08333333333337	0.4273158320804906	0.8131161594513494	High Sequence Divergence Value (pS>=0.75)
Pno05G003755.t1	Pno09G001250.t1	0.3487705269446305	2.780862491350283	0.12541811327581343	693.0	153.99999999999991	539.0000000000001	150.33333333333334	112.66666666666667	0.2789115646258503	0.731601731601732	
Pno05G003786.t1	Pno09G001272.t1	0.23221026053622346	2.360647029102944	0.0983672093597425	1095.0	255.41666666666714	839.5833333333329	167.66666666666666	183.33333333333334	0.19970223325062045	0.7177814029363772	
Pno05G003793.t1	Pno09G001279.t2	0.1374775446796585	1.2984820598847908	0.10587558267216748	339.0	84.24999999999991	254.75000000000006	32.0	52.0	0.12561334641805688	0.6172106824925823	
Pno05G003795.t1	Pno09G001283.t1	0.3318810130096703	2.0217365169647588	0.16415641218566138	2508.0	587.6666666666665	1920.3333333333335	515.0	411.0	0.26818260718625236	0.6993760635280774	
Pno05G003806.t1	Pno09G001306.t1	0.31537096087867156	2.1474680994701094	0.1468571109188955	870.0	191.25000000000017	678.7499999999998	174.74999999999997	135.25	0.2574585635359116	0.7071895424836595	
Pno05G003820.t1	Pno09G001321.t1	0.3674301679021226	1.8420646584393803	0.1994664878991891	807.0	171.00000000000003	636.0	184.75	117.25000000000001	0.2904874213836478	0.685672514619883	
Pno05G003822.t1	Pno09G001328.t1	0.20067144731092385	1.6242464950904414	0.12354740977892648	1593.0	363.83333333333314	1229.166666666667	216.4166666666667	241.58333333333331	0.1760677966101695	0.6639945029775541	
Pno05G003860.t1	Pno09G001380.t1	0.3506358323313654	1.732614673395804	0.20237380977741784	918.0	224.75000000000017	693.2499999999998	194.16666666666663	151.83333333333334	0.2800817405938214	0.6755654430849087	
Pno05G003866.t2	Pno09G001387.t1	0.2782580544296608	1.0555901504664935	0.26360425427112133	1479.0	368.83333333333286	1110.1666666666672	258.08333333333337	208.91666666666663	0.23247260171145465	0.5664256665160422	
Pno05G003886.t1	Pno09G001401.t3	0.3248012296825698	1.4094705770286944	0.23044200778371934	1461.0	333.08333333333314	1127.916666666667	297.3333333333333	211.66666666666669	0.2636128555596601	0.6354766074555921	
Pno05G003923.t1	Pno09G001429.t1	0.20978113996207556	1.2357313048844007	0.16976274626440738	876.0	207.50000000000017	668.4999999999998	122.33333333333333	125.66666666666667	0.18299675891298933	0.6056224899598389	
Pno05G003930.t1	Pno09G001435.t1	0.43295931881392963	1.2556585262837565	0.3448065773863813	732.0	157.66666666666669	574.3333333333333	188.91666666666666	96.08333333333333	0.3289320951828207	0.6094080338266383	
Pno05G003577.t1	Pno09G001040.t1	0.3047862738423595	1.864756800160568	0.16344558915999952	960.0	232.33333333333366	727.6666666666664	182.25	159.75000000000003	0.250458085203848	0.6875896700143463	
Pno05G003588.t2	Pno09G001058.t2	0.3138920271517958	1.0625920664537905	0.29540219343002805	1134.0	263.5833333333338	870.4166666666662	223.24999999999997	149.75000000000003	0.2564863571086645	0.5681315207081875	
Pno05G003606.t1	Pno09G001071.t2	0.32656587422676364	1.3886226830556365	0.2351725045338896	2523.0	563.333333333333	1959.666666666667	518.8333333333334	356.1666666666667	0.2647559108691954	0.6322485207100595	
Pno05G003641.t1	Pno09G001110.t1	0.3012064248738078	1.8713378035119752	0.16095780478998925	1812.0	410.1666666666654	1401.8333333333346	347.75000000000006	282.24999999999994	0.24806800618238004	0.6881349045103636	
Pno05G003655.t1	Pno09G001115.t1	0.3316922396767761	1.4254992032326004	0.23268497023681148	1290.0	306.08333333333354	983.9166666666665	263.74999999999994	195.25000000000003	0.26806131955619544	0.6378981758780286	
Pno05G003676.t1	Pno09G001128.t1	0.3240568587907605	1.3043783380958556	0.2484377801488347	624.0	154.33333333333337	469.66666666666663	123.58333333333333	95.41666666666667	0.2631298793470547	0.6182505399568033	
Pno05G003683.t1	Pno09G001146.t1	0.3697751585465395	1.5073017762868155	0.2453225786394729	1350.0	329.74999999999966	1020.2500000000003	297.8333333333333	214.16666666666669	0.29192191456342387	0.6494819307556237	
Pno05G003687.t1	Pno09G001161.t1	0.23818799155397527	3.103444785963256	0.07674955025180054	822.0	191.50000000000017	630.4999999999999	128.66666666666666	141.33333333333334	0.204070843246101	0.738033072236727	
Pno05G003694.t1	Pno09G001177.t1	0.3761735216542294	2.839879543797249	0.13246108359625763	1638.0	360.16666666666606	1277.833333333334	378.0000000000001	264.0	0.29581322551193423	0.7329939842665445	
Pno05G003702.t1	Pno09G001191.t1	0.43997190438032296	2.197017903456823	0.20025867958930338	975.0	226.66666666666694	748.333333333333	249.08333333333331	160.91666666666666	0.3328507795100224	0.7099264705882344	
Pno05G003713.t1	Pno09G001193.t1	0.2246639278975701	1.2467177779593044	0.18020431878761867	864.0	215.83333333333357	648.1666666666664	125.83333333333334	131.16666666666666	0.19413731036256116	0.607722007722007	
Pno05G005592.t1	Pno09G015518.t1	0.13740858729245237	1.703260529523893	0.08067385165724573	1560.0	342.08333333333303	1217.916666666667	152.91666666666669	230.08333333333331	0.12555593568251794	0.6725943970767362	
Pno05G005700.t1	Pno09G015661.t1	0.15077632989139078	0.8723006879792548	0.1728490324141262	1722.0	400.4999999999989	1321.500000000001	180.5	206.5	0.13658721150208086	0.5156054931335844	
Pno05G005702.t1	Pno09G015664.t1	0.06791968278429525	0.4999325067255404	0.13585770453126925	417.0	89.74999999999997	327.25	21.25	32.75	0.06493506493506493	0.3649025069637884	
Pno05G005714.t1	Pno09G015772.t1	0.18675914211668163	0.8757559335643047	0.2132547836205649	1032.0	257.2500000000001	774.75	128.08333333333331	132.91666666666669	0.1653221469291169	0.516682863621639	
Pno05G005846.t1	Pno09G015811.t1	0.21937455067561087	1.3588886019830606	0.1614367434942585	618.0	138.2499999999999	479.7500000000001	91.25	86.75	0.1902032308494007	0.6274864376130204	
Pno05G005847.t1	Pno09G015812.t1	0.5060279569924555	2.654643709912632	0.1906199144928227	393.0	87.08333333333331	305.91666666666663	112.58333333333334	63.416666666666664	0.3680196131844185	0.7282296650717704	
Pno05G005989.t1	Pno09G015834.t1	0.2961955578935513	1.7991441372524943	0.16463136652624002	1197.0	288.4166666666668	908.5833333333331	222.33333333333331	196.66666666666669	0.24470329267174176	0.6818838485986707	
Pno05G003593.t1	Pno09G005259.t1	0.1401989883815529	0.2080065738019736	0.674012295952844	591.0	138.08333333333331	452.9166666666667	57.91666666666667	25.083333333333332	0.12787488500459981	0.18165359082679544	
Pno05G003595.t1	Pno09G005260.t1	0.21557514946649542	0.2727849850709567	0.7902749830985752	768.0	172.00000000000009	596.0	111.66666666666666	39.33333333333333	0.18736017897091722	0.2286821705426355	
Pno05G003596.t1	Pno09G005262.t1	0.36500882380872035	0.4405536571631373	0.8285229684827184	1566.0	349.1666666666664	1216.8333333333335	351.66666666666663	116.33333333333334	0.28900150664292557	0.3331742243436757	
Pno05G003599.t1	Pno09G005346.t1	0.04172715094812639	0.10523271335438715	0.3965226175210732	720.0	169.7500000000001	550.2499999999999	22.333333333333332	16.666666666666664	0.04058761169165531	0.09818360333824243	
Pno05G003631.t1	Pno09G005348.t1	0.1173766966873055	0.22189476608775927	0.528974607003047	1185.0	254.66666666666714	930.3333333333328	101.08333333333333	48.916666666666664	0.10865281261196709	0.19208115183246036	
Pno05G003633.t1	Pno09G005357.t1	0.02476772907126662	0.04859999492018652	0.5096241082317291	1158.0	255.00000000000045	902.9999999999995	22.0	12.0	0.02436323366555926	0.04705882352941168	
Pno05G003429.t1	Pno09G001823.t1	0.04451637605505662	1.353959458938297	0.03287866247484544	1251.0	279.25	971.75	42.0	175.0	0.043220993053768975	0.6266786034019696	
Pno05G003434.t1	Pno09G001818.t1	0.26283162262143955	1.6029864883144818	0.1639637168107408	2610.0	610.0833333333333	1999.9166666666667	443.4166666666667	403.5833333333333	0.22171757156548189	0.6615216500478077	
Pno05G003437.t1	Pno09G001809.t1	0.02573236068338547	1.9958237596548107	0.012893102689506027	663.0	149.08333333333337	513.9166666666666	13.0	104.0	0.025295929949732447	0.6975964225824481	
Pno05G003439.t1	Pno09G001803.t1	0.3325275236984443	1.0526376007749727	0.3158993403367227	984.0	224.50000000000028	759.4999999999998	204.0	127.0	0.26859776168531935	0.5657015590200438	
Pno05G003444.t3	Pno09G001792.t1	0.3022395820915057	2.139303869979237	0.14127940697570893	384.0	81.83333333333333	302.1666666666667	75.16666666666667	57.833333333333336	0.24875896304467732	0.7067209775967415	
Pno05G003457.t1	Pno09G001761.t1	0.13320128257026198	1.1373344486408201	0.11711707381188106	1047.0	250.8333333333336	796.1666666666665	97.16666666666666	146.83333333333331	0.12204312329914173	0.5853820598006637	
Pno05G003459.t1	Pno09G001747.t2	0.2442370034357447	2.9086415511904518	0.08396944041997308	2415.0	550.4999999999986	1864.5000000000014	388.66666666666663	404.3333333333333	0.20845624385447378	0.7344838026036954	
Pno05G003461.t1	Pno09G001740.t1	0.2548844605823829	1.7391482333744295	0.14655706494197818	1944.0	462.749999999999	1481.250000000001	320.08333333333337	312.91666666666663	0.2160900140646975	0.6762110570862611	
Pno05G003466.t3	Pno09G001721.t3	0.4137700929404705	1.3107922510305792	0.3156641280226929	1086.0	244.33333333333385	841.6666666666662	267.6666666666667	151.33333333333334	0.31801980198019825	0.6193724420190984	
Pno05G003473.t2	Pno09G001715.t1	0.2312418539898888	2.1334348452639755	0.10838946148424637	1560.0	353.9166666666665	1206.0833333333335	240.0	250.0	0.19899122503972913	0.7063809748057456	
Pno05G004161.t1	Pno09G001910.t2	0.04461124701486609	0.9234601179571378	0.04830879660894755	648.0	151.5833333333333	496.4166666666667	21.5	80.5	0.04331039113647809	0.5310610225398572	
Pno05G004162.t1	Pno09G001908.t2	0.00669460511903614	1.2098639528478548	0.005533353649621473	390.0	89.91666666666664	300.08333333333337	2.0	54.0	0.006664815329075256	0.6005560704355887	
Pno05G004168.t1	Pno09G001906.t1	0.06462731824834911	1.9433944972250772	0.03325486325119722	405.0	90.08333333333333	314.9166666666667	19.5	62.5	0.06192114315956602	0.6938020351526365	
Pno05G004170.t1	Pno09G001905.t1	0.053188817571332155	1.10444031685395	0.0481590691318142	447.0	115.91666666666659	331.0833333333334	17.0	67.0	0.05134658947898312	0.5780014378145223	
Pno05G004175.t1	Pno09G001877.t1	0.2885330074790389	1.688591048547806	0.17087204609261566	699.0	170.50000000000009	528.5	126.58333333333334	114.41666666666666	0.239514348785872	0.6710654936461384	
Pno05G004178.t1	Pno09G001876.t1	0.4253169160752232	1.842502367924047	0.23083656416378398	2385.0	561.5833333333329	1823.4166666666672	591.9166666666666	385.08333333333337	0.324619532928111	0.6857100460008909	
Pno05G004186.t1	Pno09G001865.t1	0.22272340368427568	1.7767201214541846	0.12535649312171024	807.0	181.66666666666674	625.3333333333333	120.50000000000001	123.49999999999999	0.19269722814498938	0.6798165137614676	
Pno05G004197.t1	Pno09G001856.t1	0.26897535631804903	2.2689683068466535	0.11854522405906286	390.0	85.83333333333331	304.1666666666667	68.75	61.25	0.22602739726027396	0.7135922330097089	
Pno05G004203.t2	Pno09G001855.t1	0.005784276236655743	0.8878592290115912	0.006514857364376429	1131.0	263.2500000000003	867.7499999999998	5.0	137.0	0.005762028233938348	0.5204178537511865	
Pno06G002263.t1	Pno06G003911.t2	0.5708988998522022	2.954129767152116	0.1932545097375897	723.0	166.91666666666674	556.0833333333333	222.25000000000003	122.75000000000001	0.39967031320245777	0.7353969046430352	
Pno06G002401.t1	Pno06G003929.t1	0.2876629297132075	1.9493555416573658	0.1475682211715124	537.0	128.91666666666663	408.08333333333337	97.5	89.50000000000001	0.2389217888503165	0.6942469295410475	
Pno06G002541.t2	Pno06G003948.t1	0.1510216466241035	1.5577260971889815	0.09695006516012791	903.0	224.3333333333336	678.6666666666664	92.83333333333333	147.16666666666666	0.13678781925343816	0.6560178306092117	
Pno06G002653.t1	Pno06G003956.t1	0.4146222174407772	2.2799935442728727	0.18185236466228988	1497.0	366.9999999999999	1130.0	359.9166666666667	262.08333333333337	0.3185103244837758	0.7141235240690285	
Pno06G002695.t1	Pno06G003958.t1	0.48355787739606704	4.380045069712142	0.11040020586542655	1668.0	381.99999999999903	1286.000000000001	458.33333333333337	285.66666666666663	0.35640228097459803	0.7478184991274014	
Pno06G002729.t1	Pno06G003959.t1	0.4526191595510866	1.5800406900761232	0.28646044522390135	711.0	154.83333333333331	556.1666666666666	189.0	101.99999999999999	0.3398261911896914	0.658772874058127	
Pno06G002814.t1	Pno06G003966.t1	0.15244917902985744	1.4871435723954796	0.10251140633603618	1662.0	404.3333333333326	1257.6666666666674	173.5	261.5	0.13795388285184196	0.6467436108821116	
Pno06G002826.t1	Pno06G003970.t1	0.2778301734541765	1.1700130594939568	0.237459036204554	885.0	193.00000000000017	691.9999999999998	160.66666666666669	114.33333333333333	0.2321772639691716	0.5924006908462861	
Pno06G004749.t1	Pno06G004053.t1	0.5241199270302931	NaN	NaN	1239.0	267.8333333333337	971.1666666666663	366.25000000000006	209.75	0.3771237343401409	0.7831362787803349	High Sequence Divergence Value (pS>=0.75)
Pno06G004766.t1	Pno06G004016.t1	0.3159506924615746	1.1593670881579896	0.27251997722615984	3249.0	756.1666666666702	2492.8333333333294	642.7500000000001	446.2500000000001	0.2578391388647461	0.5901476746748927	
Pno06G004798.t1	Pno06G004010.t1	0.2554696595840896	NaN	NaN	1068.0	253.16666666666703	814.8333333333329	176.41666666666669	193.58333333333331	0.2165064430353857	0.7646477946017105	High Sequence Divergence Value (pS>=0.75)
Pno06G004805.t1	Pno06G004008.t1	0.08790227041548482	1.9116340395933644	0.04598279199620397	714.0	157.41666666666663	556.5833333333334	46.16666666666667	108.83333333333333	0.08294654888456356	0.6913710958178932	
Pno06G004825.t1	Pno06G004003.t1	0.22058511474345074	1.8337888918999234	0.12028926323951628	1320.0	293.0833333333335	1026.9166666666665	196.25	200.75	0.191106061835592	0.6849587716804091	
Pno06G004872.t1	Pno06G003995.t1	0.518732369935729	2.677307168184006	0.19375153366790582	612.0	132.16666666666657	479.8333333333335	179.66666666666663	96.33333333333331	0.37443556790552257	0.7288776796973522	
Pno06G004886.t1	Pno06G003986.t1	0.08272278215544003	1.7761145194807493	0.046575139861828395	1413.0	333.08333333333303	1079.916666666667	84.58333333333333	226.41666666666666	0.07832394474882319	0.6797598198648993	
Pno06G004921.t1	Pno06G003978.t1	0.8734928219528907	1.5489630336259643	0.5639210252217144	624.0	144.16666666666663	479.83333333333337	247.58333333333334	94.41666666666669	0.5159777700590482	0.6549132947976881	
Pno06G004929.t1	Pno06G003971.t1	0.2730734107890664	2.153029268877412	0.12683218697321597	1356.0	323.08333333333303	1032.916666666667	236.41666666666663	228.58333333333337	0.22888261395724072	0.7075058034562814	
Pno06G005009.t1	Pno06G003970.t1	0.34879032670307464	2.4560421284154916	0.14201316934579444	405.0	85.91666666666663	319.08333333333337	89.0	62.0	0.27892400104465914	0.7216294859359847	
Pno06G005010.t1	Pno06G003966.t1	0.19828530065664784	2.037537897871954	0.09731612887482537	1662.0	405.5833333333326	1256.4166666666674	218.91666666666669	284.08333333333337	0.17423890694435223	0.700431477296077	
Pno06G005056.t1	Pno06G003947.t1	0.09507113689531013	1.1235731198385406	0.08461499765050629	918.0	229.25000000000017	688.7499999999998	61.49999999999999	133.5	0.08929219600725954	0.5823336968375132	
Pno06G005086.t1	Pno06G003926.t1	0.28704684069797926	1.5122504828567036	0.18981434884764323	390.0	87.41666666666663	302.58333333333337	72.16666666666666	56.83333333333333	0.2385017901404571	0.6501429933269783	
Pno06G005105.t1	Pno06G003925.t1	0.33085737793277453	2.3757593231418	0.13926384491474306	636.0	143.83333333333331	492.16666666666674	131.66666666666669	103.33333333333334	0.2675245513037589	0.7184241019698727	
Pno06G005160.t1	Pno06G003916.t1	0.6727643129365819	NaN	NaN	594.0	134.33333333333326	459.66666666666674	204.16666666666663	110.83333333333331	0.4441624365482232	0.8250620347394544	High Sequence Divergence Value (pS>=0.75)
Pno06G005182.t1	Pno06G003911.t2	0.49734476453161436	2.3909928925355097	0.20800762983624305	1062.0	244.41666666666694	817.583333333333	297.25	175.74999999999997	0.36357150137600663	0.7190589839754509	
Pno06G005208.t2	Pno06G003875.t1	0.1762156088817744	1.4778384434785683	0.11923875012142346	975.0	247.50000000000023	727.4999999999998	114.24999999999999	159.75	0.15704467353951893	0.6454545454545448	
Pno06G005310.t1	Pno06G003869.t1	0.1505959518194106	0.8816799973531828	0.17080568037326696	1836.0	440.9999999999989	1395.0000000000011	190.33333333333334	228.66666666666666	0.13643966547192343	0.5185185185185198	
Pno06G005384.t1	Pno06G003860.t1	0.553621275917226	NaN	NaN	462.0	102.91666666666663	359.08333333333337	140.58333333333331	79.41666666666666	0.3915061499187746	0.7716599190283403	High Sequence Divergence Value (pS>=0.75)
Pno06G005410.t1	Pno06G003847.t1	0.3865164023567971	2.625767955743603	0.1472012793481356	1878.0	443.83333333333223	1434.1666666666677	433.1666666666666	322.83333333333337	0.30203370133643204	0.7273751408186275	
Pno06G005458.t1	Pno06G003836.t1	0.3741450358580631	1.6552662874358959	0.2260331396210791	987.0	239.33333333333357	747.6666666666665	220.25	159.75	0.29458314757021853	0.6674791086350969	
