Pno12G006614	4c51bcac3fdea8aa3887be07da9f34f1	398	SUPERFAMILY	SSF52058	L domain-like	21	190	1.66E-38	T	24-04-2022	-	-
Pno06G003523	e5b710ff1b1b8a2dc3ddf8be54a1a7fc	607	SUPERFAMILY	SSF52058	L domain-like	380	469	7.29E-17	T	24-04-2022	-	-
Pno06G003523	e5b710ff1b1b8a2dc3ddf8be54a1a7fc	607	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	360	481	1.1E-20	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno06G003523	e5b710ff1b1b8a2dc3ddf8be54a1a7fc	607	Pfam	PF12819	Malectin-like domain	24	342	1.3E-76	T	24-04-2022	IPR024788	Malectin-like domain
Pno06G003523	e5b710ff1b1b8a2dc3ddf8be54a1a7fc	607	Pfam	PF13855	Leucine rich repeat	419	475	2.3E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno06G003523	e5b710ff1b1b8a2dc3ddf8be54a1a7fc	607	PANTHER	PTHR45631:SF84	MALECTIN-LIKE CARBOHYDRATE-BINDING DOMAIN-CONTAINING PROTEIN-RELATED	5	600	5.2E-193	T	24-04-2022	-	-
Pno06G003523	e5b710ff1b1b8a2dc3ddf8be54a1a7fc	607	PANTHER	PTHR45631	OS07G0107800 PROTEIN-RELATED	5	600	5.2E-193	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	SUPERFAMILY	SSF52058	L domain-like	477	697	6.46E-13	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	Pfam	PF00931	NB-ARC domain	164	390	2.8E-35	T	24-04-2022	IPR002182	NB-ARC
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	Gene3D	G3DSA:3.40.50.300	-	151	311	2.9E-18	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	PANTHER	PTHR33463	-	14	719	1.1E-98	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	145	414	1.2E-34	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	PANTHER	PTHR33463:SF57	PHOSPHATASE, PUTATIVE-RELATED	14	719	1.1E-98	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	Coils	Coil	Coil	32	66	-	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	Gene3D	G3DSA:1.10.8.430	-	314	403	2.7E-13	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	PRINTS	PR00364	Disease resistance protein signature	255	269	1.7E-14	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	PRINTS	PR00364	Disease resistance protein signature	182	197	1.7E-14	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	PRINTS	PR00364	Disease resistance protein signature	626	642	1.7E-14	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	PRINTS	PR00364	Disease resistance protein signature	348	362	1.7E-14	T	24-04-2022	-	-
Pno04G011768	79e9f74a77cac7a921a352638dc8dace	748	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	467	711	1.9E-12	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	MobiDBLite	mobidb-lite	consensus disorder prediction	1	27	-	T	24-04-2022	-	-
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	SUPERFAMILY	SSF81383	F-box domain	34	83	2.22E-8	T	24-04-2022	IPR036047	F-box-like domain superfamily
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	SUPERFAMILY	SSF52047	RNI-like	116	293	2.55E-23	T	24-04-2022	-	-
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	Pfam	PF13516	Leucine Rich repeat	262	274	1.7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	Pfam	PF13516	Leucine Rich repeat	139	162	1.8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	MobiDBLite	mobidb-lite	consensus disorder prediction	1	18	-	T	24-04-2022	-	-
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	SMART	SM00367	LRR_CC_2	262	287	0.6	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	SMART	SM00367	LRR_CC_2	165	190	0.0031	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	SMART	SM00367	LRR_CC_2	139	164	3.1E-5	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	SMART	SM00367	LRR_CC_2	116	138	600.0	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	Pfam	PF00646	F-box domain	36	76	5.9E-4	T	24-04-2022	IPR001810	F-box domain
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	104	301	1.5E-34	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	Gene3D	G3DSA:1.20.1280.50	-	36	76	1.6E-10	T	24-04-2022	-	-
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	PANTHER	PTHR16134:SF29	F-BOX PROTEIN SKIP1	35	328	1.5E-124	T	24-04-2022	-	-
Pno09G001990	2b4135d5efbe5b3407a4ffb40f89829a	328	PANTHER	PTHR16134	F-BOX/TPR REPEAT PROTEIN POF3	35	328	1.5E-124	T	24-04-2022	-	-
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	Pfam	PF13516	Leucine Rich repeat	88	110	0.0032	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	Pfam	PF13516	Leucine Rich repeat	138	161	0.095	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	PANTHER	PTHR13318	UNCHARACTERIZED	10	209	1.5E-79	T	24-04-2022	-	-
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	SUPERFAMILY	SSF52047	RNI-like	23	192	6.67E-21	T	24-04-2022	-	-
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	3	202	1.2E-25	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	PANTHER	PTHR13318:SF26	F-BOX/LRR-REPEAT PROTEIN 12	10	209	1.5E-79	T	24-04-2022	-	-
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	SMART	SM00367	LRR_CC_2	139	164	0.32	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	SMART	SM00367	LRR_CC_2	165	189	150.0	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	SMART	SM00367	LRR_CC_2	59	85	290.0	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno10G006579	9ebcdc524766a1c3ac5b6719c9e0e3eb	211	SMART	SM00367	LRR_CC_2	87	112	0.0016	T	24-04-2022	IPR006553	Leucine-rich repeat, cysteine-containing subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	313	336	60.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	337	361	3.2	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	191	215	9.8	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	458	482	63.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	239	263	86.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	560	584	28.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	289	312	120.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	385	410	34.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	167	190	23.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00369	LRR_typ_2	608	630	110.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Pfam	PF08263	Leucine rich repeat N-terminal domain	42	80	3.9E-8	T	24-04-2022	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Pfam	PF13855	Leucine rich repeat	436	495	2.9E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Pfam	PF13855	Leucine rich repeat	291	350	1.1E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Pfam	PF13855	Leucine rich repeat	192	252	9.4E-10	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	208	309	2.8E-28	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	42	207	6.4E-43	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SUPERFAMILY	SSF52058	L domain-like	39	304	7.48E-49	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SUPERFAMILY	SSF52058	L domain-like	513	649	7.48E-26	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	PRINTS	PR00019	Leucine-rich repeat signature	560	573	3.7E-5	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	PRINTS	PR00019	Leucine-rich repeat signature	437	450	3.7E-5	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	PANTHER	PTHR27000:SF721	LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE GSO1	13	654	7.8E-292	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SUPERFAMILY	SSF52058	L domain-like	208	526	2.81E-61	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	385	655	2.2E-73	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00365	LRR_sd22_2	191	217	100.0	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00365	LRR_sd22_2	385	402	65.0	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00365	LRR_sd22_2	313	339	250.0	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00365	LRR_sd22_2	608	636	520.0	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	SMART	SM00365	LRR_sd22_2	239	265	98.0	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	PANTHER	PTHR27000	LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED	13	654	7.8E-292	T	24-04-2022	-	-
Pno08G008903	478b2b40ae8366197372927b52b4b1b7	655	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	314	384	2.1E-17	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	Gene3D	G3DSA:3.30.230.10	-	165	268	5.7E-7	T	24-04-2022	IPR014721	Ribosomal protein S5 domain 2-type fold, subgroup
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	PANTHER	PTHR31814:SF6	-	148	303	4.7E-111	T	24-04-2022	-	-
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	Pfam	PF08263	Leucine rich repeat N-terminal domain	44	81	1.9E-10	T	24-04-2022	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	PANTHER	PTHR31814:SF6	-	303	378	4.7E-111	T	24-04-2022	-	-
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	SUPERFAMILY	SSF52058	L domain-like	43	153	3.57E-19	T	24-04-2022	-	-
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	PANTHER	PTHR31814	-	303	378	4.7E-111	T	24-04-2022	IPR035102	Phosphomevalonate kinase
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	PANTHER	PTHR31814	-	148	303	4.7E-111	T	24-04-2022	IPR035102	Phosphomevalonate kinase
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	44	164	8.9E-30	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	Pfam	PF00288	GHMP kinases N terminal domain	172	252	2.7E-17	T	24-04-2022	IPR006204	GHMP kinase N-terminal domain
Pno10G013352	6727fb89f6f60c363be0aa751f6bfc2b	383	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like	178	261	5.77E-15	T	24-04-2022	IPR020568	Ribosomal protein S5 domain 2-type fold
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Gene3D	G3DSA:1.10.10.10	-	291	376	9.6E-8	T	24-04-2022	IPR036388	Winged helix-like DNA-binding domain superfamily
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PANTHER	PTHR33463:SF50	DISEASE RESISTANCE RPS5-LIKE PROTEIN	24	457	3.2E-97	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	389	506	4.0E-10	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	553	757	3.2E-13	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PANTHER	PTHR33463:SF50	DISEASE RESISTANCE RPS5-LIKE PROTEIN	547	752	3.2E-97	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Coils	Coil	Coil	12	39	-	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Gene3D	G3DSA:3.40.50.300	-	30	202	6.8E-24	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PANTHER	PTHR33463	-	24	457	3.2E-97	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PANTHER	PTHR33463	-	547	752	3.2E-97	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Gene3D	G3DSA:1.10.8.430	-	205	290	1.5E-15	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PRINTS	PR00364	Disease resistance protein signature	239	253	6.7E-17	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PRINTS	PR00364	Disease resistance protein signature	145	159	6.7E-17	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PRINTS	PR00364	Disease resistance protein signature	71	86	6.7E-17	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	PRINTS	PR00364	Disease resistance protein signature	464	480	6.7E-17	T	24-04-2022	-	-
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	37	305	3.56E-43	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	Pfam	PF00931	NB-ARC domain	58	277	1.6E-38	T	24-04-2022	IPR002182	NB-ARC
Pno04G000005	7dc4cd73b744e90214d1fb3b8dbe2157	759	SUPERFAMILY	SSF52047	RNI-like	417	743	3.37E-19	T	24-04-2022	-	-
Pno08G004164	11220e70919959e15d043541e14d316e	183	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	23	75	1.83E-8	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004164	11220e70919959e15d043541e14d316e	183	PANTHER	PTHR32009:SF55	TIR DOMAIN-CONTAINING PROTEIN-RELATED	18	82	2.1E-15	T	24-04-2022	-	-
Pno08G004164	11220e70919959e15d043541e14d316e	183	Pfam	PF01582	TIR domain	18	80	8.9E-10	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004164	11220e70919959e15d043541e14d316e	183	Gene3D	G3DSA:3.40.50.10140	-	3	117	3.8E-16	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004164	11220e70919959e15d043541e14d316e	183	ProSiteProfiles	PS50104	TIR domain profile.	1	84	10.636969	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004164	11220e70919959e15d043541e14d316e	183	PANTHER	PTHR32009	TMV RESISTANCE PROTEIN N-LIKE	18	82	2.1E-15	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PRINTS	PR00364	Disease resistance protein signature	217	232	9.8E-24	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PRINTS	PR00364	Disease resistance protein signature	293	307	9.8E-24	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PRINTS	PR00364	Disease resistance protein signature	386	400	9.8E-24	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PRINTS	PR00364	Disease resistance protein signature	653	669	9.8E-24	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Gene3D	G3DSA:3.40.50.300	-	188	347	8.5E-34	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Gene3D	G3DSA:1.10.8.430	-	351	434	1.2E-15	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SMART	SM00255	till_3	21	157	8.4E-42	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Gene3D	G3DSA:3.40.50.10140	-	15	187	3.2E-68	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Pfam	PF00931	NB-ARC domain	202	425	7.7E-31	T	24-04-2022	IPR002182	NB-ARC
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	917	1092	7.2E-23	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	717	905	3.3E-45	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	ProSiteProfiles	PS50104	TIR domain profile.	20	183	36.427368	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SMART	SM00369	LRR_typ_2	679	702	15.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SMART	SM00369	LRR_typ_2	929	953	110.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SMART	SM00369	LRR_typ_2	954	977	3.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SMART	SM00369	LRR_typ_2	749	773	95.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SMART	SM00369	LRR_typ_2	868	890	200.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	810	1000	4.5E-256	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Pfam	PF01582	TIR domain	22	179	3.5E-45	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	28	733	4.5E-256	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	15	160	2.62E-40	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	184	445	3.4E-60	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SUPERFAMILY	SSF52058	L domain-like	506	783	5.44E-35	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	956	977	7.265315	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	521	716	8.3E-20	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	SUPERFAMILY	SSF52047	RNI-like	695	1035	1.18E-42	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	810	1000	4.5E-256	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	740	788	4.5E-256	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	28	733	4.5E-256	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	740	788	4.5E-256	T	24-04-2022	-	-
Pno08G004854	fa3d3b047af6553c18f7e345c2f9c35d	1225	Pfam	PF20160	C-JID domain	1082	1207	3.3E-6	T	24-04-2022	IPR045344	C-JID domain
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Pfam	PF13855	Leucine rich repeat	158	219	8.0E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Pfam	PF13855	Leucine rich repeat	438	493	3.1E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Pfam	PF13855	Leucine rich repeat	312	372	5.9E-12	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Pfam	PF13855	Leucine rich repeat	60	119	4.8E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Pfam	PF13516	Leucine Rich repeat	383	398	0.17	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Pfam	PF13516	Leucine Rich repeat	238	254	0.34	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	2	130	3.0E-37	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	SUPERFAMILY	SSF52058	L domain-like	3	222	6.57E-47	T	24-04-2022	-	-
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	PANTHER	PTHR27008	OS04G0122200 PROTEIN	1	528	2.4E-230	T	24-04-2022	-	-
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	SMART	SM00369	LRR_typ_2	157	181	130.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno01G004624	da269f03f19ee869f0cfae46c238ab01	528	SMART	SM00369	LRR_typ_2	359	383	13.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
